Ende Ablesezeitraum;Messintervall;Abrechnungsmaßeinheit;Verbrauch
2019-08-23T11:45+02:00;QH;KWH;0,01521
2019-08-23T12:00+02:00;QH;KWH;0,02675
2019-08-23T12:15+02:00;QH;KWH;0,03299
2019-08-23T12:30+02:00;QH;KWH;0,01956
2019-08-23T12:45+02:00;QH;KWH;0,01594
2019-08-23T13:00+02:00;QH;KWH;0,02802
2019-08-23T13:15+02:00;QH;KWH;0,01096
2019-08-23T13:30+02:00;QH;KWH;0,02260
2019-08-23T13:45+02:00;QH;KWH;0,01253
2019-08-23T14:00+02:00;QH;KWH;0,02270
2019-08-23T14:15+02:00;QH;KWH;0,02582
2019-08-23T14:30+02:00;QH;KWH;0,02287
2019-08-23T14:45+02:00;QH;KWH;0,01549
2019-08-23T15:00+02:00;QH;KWH;0,00773
2019-08-23T15:15+02:00;QH;KWH;0,03312
2019-08-23T15:30+02:00;QH;KWH;0,00777
2019-08-23T15:45+02:00;QH;KWH;0,01929
2019-08-23T16:00+02:00;QH;KWH;0,01570
2019-08-23T16:15+02:00;QH;KWH;0,01447
2019-08-23T16:30+02:00;QH;KWH;0,01245
2019-08-23T16:45+02:00;QH;KWH;0,03295
2019-08-23T17:00+02:00;QH;KWH;0,01602
2019-08-23T17:15+02:00;QH;KWH;0,00258
2019-08-23T17:30+02:00;QH;KWH;0,04616
2019-08-23T17:45+02:00;QH;KWH;0,06129
2019-08-23T18:00+02:00;QH;KWH;0,02186
2019-08-23T18:15+02:00;QH;KWH;0,02909
2019-08-23T18:30+02:00;QH;KWH;0,04192
2019-08-23T18:45+02:00;QH;KWH;0,02046
2019-08-23T19:00+02:00;QH;KWH;0,02688
2019-08-23T19:15+02:00;QH;KWH;0,02885
2019-08-23T19:30+02:00;QH;KWH;0,04418
2019-08-23T19:45+02:00;QH;KWH;0,02871
2019-08-23T20:00+02:00;QH;KWH;0,00643
2019-08-23T20:15+02:00;QH;KWH;0,02528
2019-08-23T20:30+02:00;QH;KWH;0,04480
2019-08-23T20:45+02:00;QH;KWH;0,04040
2019-08-23T21:00+02:00;QH;KWH;0,00604
2019-08-23T21:15+02:00;QH;KWH;0,01916
2019-08-23T21:30+02:00;QH;KWH;0,03504
2019-08-23T21:45+02:00;QH;KWH;0,04596
2019-08-23T22:00+02:00;QH;KWH;0,02705
2019-08-23T22:15+02:00;QH;KWH;0,01908
2019-08-23T22:30+02:00;QH;KWH;0,00430
2019-08-23T22:45+02:00;QH;KWH;0,02182
2019-08-23T23:00+02:00;QH;KWH;0,01333
2019-08-23T23:15+02:00;QH;KWH;0,02313
2019-08-23T23:30+02:00;QH;KWH;0,02720
2019-08-23T23:45+02:00;QH;KWH;0,01762
2019-08-24T00:00+02:00;QH;KWH;0,00551
2019-08-24T00:15+02:00;QH;KWH;0,01009
2019-08-24T00:30+02:00;QH;KWH;0,01774
2019-08-24T00:45+02:00;QH;KWH;0,01516
2019-08-24T01:00+02:00;QH;KWH;0,02973
2019-08-24T01:15+02:00;QH;KWH;0,01560
2019-08-24T01:30+02:00;QH;KWH;0,02008
2019-08-24T01:45+02:00;QH;KWH;0,01583
2019-08-24T02:00+02:00;QH;KWH;0,01915
2019-08-24T02:15+02:00;QH;KWH;0,01375
2019-08-24T02:30+02:00;QH;KWH;0,01559
2019-08-24T02:45+02:00;QH;KWH;0,00637
2019-08-24T03:00+02:00;QH;KWH;0,00606
2019-08-24T03:15+02:00;QH;KWH;0,01444
2019-08-24T03:30+02:00;QH;KWH;0,01427
2019-08-24T03:45+02:00;QH;KWH;0,01117
2019-08-24T04:00+02:00;QH;KWH;0,01734
2019-08-24T04:15+02:00;QH;KWH;0,01098
2019-08-24T04:30+02:00;QH;KWH;0,01107
2019-08-24T04:45+02:00;QH;KWH;0,02795
2019-08-24T05:00+02:00;QH;KWH;0,00718
2019-08-24T05:15+02:00;QH;KWH;0,02576
2019-08-24T05:30+02:00;QH;KWH;0,01781
2019-08-24T05:45+02:00;QH;KWH;0,02419
2019-08-24T06:00+02:00;QH;KWH;0,01090
2019-08-24T06:15+02:00;QH;KWH;0,02248
2019-08-24T06:30+02:00;QH;KWH;0,01111
2019-08-24T06:45+02:00;QH;KWH;0,01000
2019-08-24T07:00+02:00;QH;KWH;0,01758
2019-08-24T07:15+02:00;QH;KWH;0,01478
2019-08-24T07:30+02:00;QH;KWH;0,02343
2019-08-24T07:45+02:00;QH;KWH;0,01930
2019-08-24T08:00+02:00;QH;KWH;0,00855
2019-08-24T08:15+02:00;QH;KWH;0,02106
2019-08-24T08:30+02:00;QH;KWH;0,02931
2019-08-24T08:45+02:00;QH;KWH;0,01524
2019-08-24T09:00+02:00;QH;KWH;0,00999
2019-08-24T09:15+02:00;QH;KWH;0,01008
2019-08-24T09:30+02:00;QH;KWH;0,04199
2019-08-24T09:45+02:00;QH;KWH;0,03295
2019-08-24T10:00+02:00;QH;KWH;0,03396
2019-08-24T10:15+02:00;QH;KWH;0,00659
2019-08-24T10:30+02:00;QH;KWH;0,03760
2019-08-24T10:45+02:00;QH;KWH;0,01089
2019-08-24T11:00+02:00;QH;KWH;0,04742
2019-08-24T11:15+02:00;QH;KWH;0,02235
2019-08-24T11:30+02:00;QH;KWH;0,02512
2019-08-24T11:45+02:00;QH;KWH;0,01029
2019-08-24T12:00+02:00;QH;KWH;0,02998
2019-08-24T12:15+02:00;QH;KWH;0,03351
2019-08-24T12:30+02:00;QH;KWH;0,00609
2019-08-24T12:45+02:00;QH;KWH;0,04887
2019-08-24T13:00+02:00;QH;KWH;0,06165
2019-08-24T13:15+02:00;QH;KWH;0,01559
2019-08-24T13:30+02:00;QH;KWH;0,06825
2019-08-24T13:45+02:00;QH;KWH;0,01268
2019-08-24T14:00+02:00;QH;KWH;0,01681
2019-08-24T14:15+02:00;QH;KWH;0,05166
2019-08-24T14:30+02:00;QH;KWH;0,01805
2019-08-24T14:45+02:00;QH;KWH;0,03455
2019-08-24T15:00+02:00;QH;KWH;0,01273
2019-08-24T15:15+02:00;QH;KWH;0,06161
2019-08-24T15:30+02:00;QH;KWH;0,02700
2019-08-24T15:45+02:00;QH;KWH;0,04785
2019-08-24T16:00+02:00;QH;KWH;0,04697
2019-08-24T16:15+02:00;QH;KWH;0,02515
2019-08-24T16:30+02:00;QH;KWH;0,02314
2019-08-24T16:45+02:00;QH;KWH;0,03980
2019-08-24T17:00+02:00;QH;KWH;0,01752
2019-08-24T17:15+02:00;QH;KWH;0,03425
2019-08-24T17:30+02:00;QH;KWH;0,05212
2019-08-24T17:45+02:00;QH;KWH;0,03497
2019-08-24T18:00+02:00;QH;KWH;0,02201
2019-08-24T18:15+02:00;QH;KWH;0,03752
2019-08-24T18:30+02:00;QH;KWH;0,05794
2019-08-24T18:45+02:00;QH;KWH;0,04004
2019-08-24T19:00+02:00;QH;KWH;0,06603
2019-08-24T19:15+02:00;QH;KWH;0,04098
2019-08-24T19:30+02:00;QH;KWH;0,02037
2019-08-24T19:45+02:00;QH;KWH;0,06813
2019-08-24T20:00+02:00;QH;KWH;0,03860
2019-08-24T20:15+02:00;QH;KWH;0,04617
2019-08-24T20:30+02:00;QH;KWH;0,05028
2019-08-24T20:45+02:00;QH;KWH;0,03300
2019-08-24T21:00+02:00;QH;KWH;0,04586
2019-08-24T21:15+02:00;QH;KWH;0,01972
2019-08-24T21:30+02:00;QH;KWH;0,03550
2019-08-24T21:45+02:00;QH;KWH;0,01694
2019-08-24T22:00+02:00;QH;KWH;0,03550
2019-08-24T22:15+02:00;QH;KWH;0,03512
2019-08-24T22:30+02:00;QH;KWH;0,03360
2019-08-24T22:45+02:00;QH;KWH;0,05031
2019-08-24T23:00+02:00;QH;KWH;0,02294
2019-08-24T23:15+02:00;QH;KWH;0,04852
2019-08-24T23:30+02:00;QH;KWH;0,01969
2019-08-24T23:45+02:00;QH;KWH;0,02689
2019-08-25T00:00+02:00;QH;KWH;0,03908
2019-08-25T00:15+02:00;QH;KWH;0,02392
2019-08-25T00:30+02:00;QH;KWH;0,04124
2019-08-25T00:45+02:00;QH;KWH;0,02970
2019-08-25T01:00+02:00;QH;KWH;0,02874
2019-08-25T01:15+02:00;QH;KWH;0,01130
2019-08-25T01:30+02:00;QH;KWH;0,03524
2019-08-25T01:45+02:00;QH;KWH;0,03255
2019-08-25T02:00+02:00;QH;KWH;0,00945
2019-08-25T02:15+02:00;QH;KWH;0,02057
2019-08-25T02:30+02:00;QH;KWH;0,00782
2019-08-25T02:45+02:00;QH;KWH;0,01001
2019-08-25T03:00+02:00;QH;KWH;0,00960
2019-08-25T03:15+02:00;QH;KWH;0,00694
2019-08-25T03:30+02:00;QH;KWH;0,00941
2019-08-25T03:45+02:00;QH;KWH;0,01296
2019-08-25T04:00+02:00;QH;KWH;0,01585
2019-08-25T04:15+02:00;QH;KWH;0,04381
2019-08-25T04:30+02:00;QH;KWH;0,00658
2019-08-25T04:45+02:00;QH;KWH;0,03191
2019-08-25T05:00+02:00;QH;KWH;0,02682
2019-08-25T05:15+02:00;QH;KWH;0,02548
2019-08-25T05:30+02:00;QH;KWH;0,04077
2019-08-25T05:45+02:00;QH;KWH;0,02376
2019-08-25T06:00+02:00;QH;KWH;0,04214
2019-08-25T06:15+02:00;QH;KWH;0,01521
2019-08-25T06:30+02:00;QH;KWH;0,01665
2019-08-25T06:45+02:00;QH;KWH;0,02360
2019-08-25T07:00+02:00;QH;KWH;0,02270
2019-08-25T07:15+02:00;QH;KWH;0,01189
2019-08-25T07:30+02:00;QH;KWH;0,02873
2019-08-25T07:45+02:00;QH;KWH;0,01769
2019-08-25T08:00+02:00;QH;KWH;0,01555
2019-08-25T08:15+02:00;QH;KWH;0,02092
2019-08-25T08:30+02:00;QH;KWH;0,02443
2019-08-25T08:45+02:00;QH;KWH;0,03374
2019-08-25T09:00+02:00;QH;KWH;0,02224
2019-08-25T09:15+02:00;QH;KWH;0,04805
2019-08-25T09:30+02:00;QH;KWH;0,02705
2019-08-25T09:45+02:00;QH;KWH;0,03151
2019-08-25T10:00+02:00;QH;KWH;0,04176
2019-08-25T10:15+02:00;QH;KWH;0,01571
2019-08-25T10:30+02:00;QH;KWH;0,02506
2019-08-25T10:45+02:00;QH;KWH;0,04246
2019-08-25T11:00+02:00;QH;KWH;0,02023
2019-08-25T11:15+02:00;QH;KWH;0,03838
2019-08-25T11:30+02:00;QH;KWH;0,04456
2019-08-25T11:45+02:00;QH;KWH;0,02935
2019-08-25T12:00+02:00;QH;KWH;0,02403
2019-08-25T12:15+02:00;QH;KWH;0,05224
2019-08-25T12:30+02:00;QH;KWH;0,01351
2019-08-25T12:45+02:00;QH;KWH;0,03710
2019-08-25T13:00+02:00;QH;KWH;0,02459
2019-08-25T13:15+02:00;QH;KWH;0,01863
2019-08-25T13:30+02:00;QH;KWH;0,05484
2019-08-25T13:45+02:00;QH;KWH;0,04587
2019-08-25T14:00+02:00;QH;KWH;0,00858
2019-08-25T14:15+02:00;QH;KWH;0,01769
2019-08-25T14:30+02:00;QH;KWH;0,02165
2019-08-25T14:45+02:00;QH;KWH;0,04689
2019-08-25T15:00+02:00;QH;KWH;0,06094
2019-08-25T15:15+02:00;QH;KWH;0,04518
2019-08-25T15:30+02:00;QH;KWH;0,06021
2019-08-25T15:45+02:00;QH;KWH;0,01325
2019-08-25T16:00+02:00;QH;KWH;0,05936
2019-08-25T16:15+02:00;QH;KWH;0,06288
2019-08-25T16:30+02:00;QH;KWH;0,04935
2019-08-25T16:45+02:00;QH;KWH;0,02585
2019-08-25T17:00+02:00;QH;KWH;0,02191
2019-08-25T17:15+02:00;QH;KWH;0,04285
2019-08-25T17:30+02:00;QH;KWH;0,05469
2019-08-25T17:45+02:00;QH;KWH;0,08466
2019-08-25T18:00+02:00;QH;KWH;0,04802
2019-08-25T18:15+02:00;QH;KWH;0,03962
2019-08-25T18:30+02:00;QH;KWH;0,05361
2019-08-25T18:45+02:00;QH;KWH;0,07809
2019-08-25T19:00+02:00;QH;KWH;0,04257
2019-08-25T19:15+02:00;QH;KWH;0,03083
2019-08-25T19:30+02:00;QH;KWH;0,04468
2019-08-25T19:45+02:00;QH;KWH;0,03230
2019-08-25T20:00+02:00;QH;KWH;0,02062
2019-08-25T20:15+02:00;QH;KWH;0,05892
2019-08-25T20:30+02:00;QH;KWH;0,03026
2019-08-25T20:45+02:00;QH;KWH;0,02098
2019-08-25T21:00+02:00;QH;KWH;0,03984
2019-08-25T21:15+02:00;QH;KWH;0,02717
2019-08-25T21:30+02:00;QH;KWH;0,02169
2019-08-25T21:45+02:00;QH;KWH;0,03334
2019-08-25T22:00+02:00;QH;KWH;0,05751
2019-08-25T22:15+02:00;QH;KWH;0,03879
2019-08-25T22:30+02:00;QH;KWH;0,01066
2019-08-25T22:45+02:00;QH;KWH;0,04734
2019-08-25T23:00+02:00;QH;KWH;0,02478
2019-08-25T23:15+02:00;QH;KWH;0,03695
2019-08-25T23:30+02:00;QH;KWH;0,00938
2019-08-25T23:45+02:00;QH;KWH;0,02194
2019-08-26T00:00+02:00;QH;KWH;0,02635
2019-08-26T00:15+02:00;QH;KWH;0,01729
2019-08-26T00:30+02:00;QH;KWH;0,01075
2019-08-26T00:45+02:00;QH;KWH;0,01353
2019-08-26T01:00+02:00;QH;KWH;0,02041
2019-08-26T01:15+02:00;QH;KWH;0,01337
2019-08-26T01:30+02:00;QH;KWH;0,00872
2019-08-26T01:45+02:00;QH;KWH;0,00552
2019-08-26T02:00+02:00;QH;KWH;0,01609
2019-08-26T02:15+02:00;QH;KWH;0,00338
2019-08-26T02:30+02:00;QH;KWH;0,00899
2019-08-26T02:45+02:00;QH;KWH;0,01400
2019-08-26T03:00+02:00;QH;KWH;0,01545
2019-08-26T03:15+02:00;QH;KWH;0,00706
2019-08-26T03:30+02:00;QH;KWH;0,01846
2019-08-26T03:45+02:00;QH;KWH;0,00903
2019-08-26T04:00+02:00;QH;KWH;0,01662
2019-08-26T04:15+02:00;QH;KWH;0,01977
2019-08-26T04:30+02:00;QH;KWH;0,00975
2019-08-26T04:45+02:00;QH;KWH;0,01265
2019-08-26T05:00+02:00;QH;KWH;0,00942
2019-08-26T05:15+02:00;QH;KWH;0,00930
2019-08-26T05:30+02:00;QH;KWH;0,01156
2019-08-26T05:45+02:00;QH;KWH;0,01705
2019-08-26T06:00+02:00;QH;KWH;0,02481
2019-08-26T06:15+02:00;QH;KWH;0,03105
2019-08-26T06:30+02:00;QH;KWH;0,01247
2019-08-26T06:45+02:00;QH;KWH;0,01243
2019-08-26T07:00+02:00;QH;KWH;0,02170
2019-08-26T07:15+02:00;QH;KWH;0,00724
2019-08-26T07:30+02:00;QH;KWH;0,00288
2019-08-26T07:45+02:00;QH;KWH;0,01970
2019-08-26T08:00+02:00;QH;KWH;0,01420
2019-08-26T08:15+02:00;QH;KWH;0,01184
2019-08-26T08:30+02:00;QH;KWH;0,02794
2019-08-26T08:45+02:00;QH;KWH;0,03065
2019-08-26T09:00+02:00;QH;KWH;0,02366
2019-08-26T09:15+02:00;QH;KWH;0,02024
2019-08-26T09:30+02:00;QH;KWH;0,02296
2019-08-26T09:45+02:00;QH;KWH;0,02223
2019-08-26T10:00+02:00;QH;KWH;0,01717
2019-08-26T10:15+02:00;QH;KWH;0,00690
2019-08-26T10:30+02:00;QH;KWH;0,01549
2019-08-26T10:45+02:00;QH;KWH;0,01799
2019-08-26T11:00+02:00;QH;KWH;0,03347
2019-08-26T11:15+02:00;QH;KWH;0,02372
2019-08-26T11:30+02:00;QH;KWH;0,02890
2019-08-26T11:45+02:00;QH;KWH;0,02788
2019-08-26T12:00+02:00;QH;KWH;0,01382
2019-08-26T12:15+02:00;QH;KWH;0,03373
2019-08-26T12:30+02:00;QH;KWH;0,05253
2019-08-26T12:45+02:00;QH;KWH;0,02726
2019-08-26T13:00+02:00;QH;KWH;0,03396
2019-08-26T13:15+02:00;QH;KWH;0,03160
2019-08-26T13:30+02:00;QH;KWH;0,01432
2019-08-26T13:45+02:00;QH;KWH;0,03071
2019-08-26T14:00+02:00;QH;KWH;0,01615
2019-08-26T14:15+02:00;QH;KWH;0,05759
2019-08-26T14:30+02:00;QH;KWH;0,01852
2019-08-26T14:45+02:00;QH;KWH;0,00578
2019-08-26T15:00+02:00;QH;KWH;0,01995
2019-08-26T15:15+02:00;QH;KWH;0,01207
2019-08-26T15:30+02:00;QH;KWH;0,04297
2019-08-26T15:45+02:00;QH;KWH;0,00643
2019-08-26T16:00+02:00;QH;KWH;0,01704
2019-08-26T16:15+02:00;QH;KWH;0,01612
2019-08-26T16:30+02:00;QH;KWH;0,02979
2019-08-26T16:45+02:00;QH;KWH;0,04490
2019-08-26T17:00+02:00;QH;KWH;0,02659
2019-08-26T17:15+02:00;QH;KWH;0,03827
2019-08-26T17:30+02:00;QH;KWH;0,00320
2019-08-26T17:45+02:00;QH;KWH;0,01920
2019-08-26T18:00+02:00;QH;KWH;0,01403
2019-08-26T18:15+02:00;QH;KWH;0,01196
2019-08-26T18:30+02:00;QH;KWH;0,01782
2019-08-26T18:45+02:00;QH;KWH;0,06285
2019-08-26T19:00+02:00;QH;KWH;0,01945
2019-08-26T19:15+02:00;QH;KWH;0,03054
2019-08-26T19:30+02:00;QH;KWH;0,00802
2019-08-26T19:45+02:00;QH;KWH;0,04545
2019-08-26T20:00+02:00;QH;KWH;0,02663
2019-08-26T20:15+02:00;QH;KWH;0,00617
2019-08-26T20:30+02:00;QH;KWH;0,02537
2019-08-26T20:45+02:00;QH;KWH;0,03115
2019-08-26T21:00+02:00;QH;KWH;0,00858
2019-08-26T21:15+02:00;QH;KWH;0,03384
2019-08-26T21:30+02:00;QH;KWH;0,00383
2019-08-26T21:45+02:00;QH;KWH;0,03141
2019-08-26T22:00+02:00;QH;KWH;0,02325
2019-08-26T22:15+02:00;QH;KWH;0,00853
2019-08-26T22:30+02:00;QH;KWH;0,01643
2019-08-26T22:45+02:00;QH;KWH;0,01929
2019-08-26T23:00+02:00;QH;KWH;0,02692
2019-08-26T23:15+02:00;QH;KWH;0,01078
2019-08-26T23:30+02:00;QH;KWH;0,02335
2019-08-26T23:45+02:00;QH;KWH;0,01638
2019-08-27T00:00+02:00;QH;KWH;0,01436
2019-08-27T00:15+02:00;QH;KWH;0,01876
2019-08-27T00:30+02:00;QH;KWH;0,01787
2019-08-27T00:45+02:00;QH;KWH;0,01047
2019-08-27T01:00+02:00;QH;KWH;0,00620
2019-08-27T01:15+02:00;QH;KWH;0,00937
2019-08-27T01:30+02:00;QH;KWH;0,02288
2019-08-27T01:45+02:00;QH;KWH;0,01855
2019-08-27T02:00+02:00;QH;KWH;0,01497
2019-08-27T02:15+02:00;QH;KWH;0,00891
2019-08-27T02:30+02:00;QH;KWH;0,00845
2019-08-27T02:45+02:00;QH;KWH;0,01006
2019-08-27T03:00+02:00;QH;KWH;0,00997
2019-08-27T03:15+02:00;QH;KWH;0,00724
2019-08-27T03:30+02:00;QH;KWH;0,00991
2019-08-27T03:45+02:00;QH;KWH;0,00986
2019-08-27T04:00+02:00;QH;KWH;0,00659
2019-08-27T04:15+02:00;QH;KWH;0,00949
2019-08-27T04:30+02:00;QH;KWH;0,01427
2019-08-27T04:45+02:00;QH;KWH;0,00819
2019-08-27T05:00+02:00;QH;KWH;0,01307
2019-08-27T05:15+02:00;QH;KWH;0,01715
2019-08-27T05:30+02:00;QH;KWH;0,01390
2019-08-27T05:45+02:00;QH;KWH;0,02537
2019-08-27T06:00+02:00;QH;KWH;0,01197
2019-08-27T06:15+02:00;QH;KWH;0,00471
2019-08-27T06:30+02:00;QH;KWH;0,01641
2019-08-27T06:45+02:00;QH;KWH;0,00337
2019-08-27T07:00+02:00;QH;KWH;0,02186
2019-08-27T07:15+02:00;QH;KWH;0,02475
2019-08-27T07:30+02:00;QH;KWH;0,00846
2019-08-27T07:45+02:00;QH;KWH;0,01359
2019-08-27T08:00+02:00;QH;KWH;0,00491
2019-08-27T08:15+02:00;QH;KWH;0,00845
2019-08-27T08:30+02:00;QH;KWH;0,02677
2019-08-27T08:45+02:00;QH;KWH;0,01373
2019-08-27T09:00+02:00;QH;KWH;0,02467
2019-08-27T09:15+02:00;QH;KWH;0,01376
2019-08-27T09:30+02:00;QH;KWH;0,02433
2019-08-27T09:45+02:00;QH;KWH;0,01012
2019-08-27T10:00+02:00;QH;KWH;0,03645
2019-08-27T10:15+02:00;QH;KWH;0,03602
2019-08-27T10:30+02:00;QH;KWH;0,00976
2019-08-27T10:45+02:00;QH;KWH;0,01920
2019-08-27T11:00+02:00;QH;KWH;0,04460
2019-08-27T11:15+02:00;QH;KWH;0,04845
2019-08-27T11:30+02:00;QH;KWH;0,03320
2019-08-27T11:45+02:00;QH;KWH;0,02333
2019-08-27T12:00+02:00;QH;KWH;0,02209
2019-08-27T12:15+02:00;QH;KWH;0,03894
2019-08-27T12:30+02:00;QH;KWH;0,03002
2019-08-27T12:45+02:00;QH;KWH;0,00649
2019-08-27T13:00+02:00;QH;KWH;0,02220
2019-08-27T13:15+02:00;QH;KWH;0,02415
2019-08-27T13:30+02:00;QH;KWH;0,04438
2019-08-27T13:45+02:00;QH;KWH;0,01961
2019-08-27T14:00+02:00;QH;KWH;0,02428
2019-08-27T14:15+02:00;QH;KWH;0,01456
2019-08-27T14:30+02:00;QH;KWH;0,01273
2019-08-27T14:45+02:00;QH;KWH;0,00258
2019-08-27T15:00+02:00;QH;KWH;0,01937
2019-08-27T15:15+02:00;QH;KWH;0,00381
2019-08-27T15:30+02:00;QH;KWH;0,02496
2019-08-27T15:45+02:00;QH;KWH;0,02741
2019-08-27T16:00+02:00;QH;KWH;0,02042
2019-08-27T16:15+02:00;QH;KWH;0,02543
2019-08-27T16:30+02:00;QH;KWH;0,02075
2019-08-27T16:45+02:00;QH;KWH;0,04524
2019-08-27T17:00+02:00;QH;KWH;0,03907
2019-08-27T17:15+02:00;QH;KWH;0,02719
2019-08-27T17:30+02:00;QH;KWH;0,01103
2019-08-27T17:45+02:00;QH;KWH;0,02552
2019-08-27T18:00+02:00;QH;KWH;0,02253
2019-08-27T18:15+02:00;QH;KWH;0,02688
2019-08-27T18:30+02:00;QH;KWH;0,03729
2019-08-27T18:45+02:00;QH;KWH;0,04282
2019-08-27T19:00+02:00;QH;KWH;0,02335
2019-08-27T19:15+02:00;QH;KWH;0,01993
2019-08-27T19:30+02:00;QH;KWH;0,01226
2019-08-27T19:45+02:00;QH;KWH;0,01680
2019-08-27T20:00+02:00;QH;KWH;0,02628
2019-08-27T20:15+02:00;QH;KWH;0,02403
2019-08-27T20:30+02:00;QH;KWH;0,02322
2019-08-27T20:45+02:00;QH;KWH;0,03109
2019-08-27T21:00+02:00;QH;KWH;0,02675
2019-08-27T21:15+02:00;QH;KWH;0,03560
2019-08-27T21:30+02:00;QH;KWH;0,00754
2019-08-27T21:45+02:00;QH;KWH;0,03012
2019-08-27T22:00+02:00;QH;KWH;0,03413
2019-08-27T22:15+02:00;QH;KWH;0,02997
2019-08-27T22:30+02:00;QH;KWH;0,01537
2019-08-27T22:45+02:00;QH;KWH;0,01525
2019-08-27T23:00+02:00;QH;KWH;0,01696
2019-08-27T23:15+02:00;QH;KWH;0,01547
2019-08-27T23:30+02:00;QH;KWH;0,02210
2019-08-27T23:45+02:00;QH;KWH;0,01200
2019-08-28T00:00+02:00;QH;KWH;0,02755
2019-08-28T00:15+02:00;QH;KWH;0,01066
2019-08-28T00:30+02:00;QH;KWH;0,01542
2019-08-28T00:45+02:00;QH;KWH;0,00774
2019-08-28T01:00+02:00;QH;KWH;0,01044
2019-08-28T01:15+02:00;QH;KWH;0,00744
2019-08-28T01:30+02:00;QH;KWH;0,00390
2019-08-28T01:45+02:00;QH;KWH;0,01979
2019-08-28T02:00+02:00;QH;KWH;0,01091
2019-08-28T02:15+02:00;QH;KWH;0,01909
2019-08-28T02:30+02:00;QH;KWH;0,01292
2019-08-28T02:45+02:00;QH;KWH;0,00648
2019-08-28T03:00+02:00;QH;KWH;0,00424
2019-08-28T03:15+02:00;QH;KWH;0,01462
2019-08-28T03:30+02:00;QH;KWH;0,00949
2019-08-28T03:45+02:00;QH;KWH;0,01952
2019-08-28T04:00+02:00;QH;KWH;0,01416
2019-08-28T04:15+02:00;QH;KWH;0,01116
2019-08-28T04:30+02:00;QH;KWH;0,01693
2019-08-28T04:45+02:00;QH;KWH;0,00911
2019-08-28T05:00+02:00;QH;KWH;0,01095
2019-08-28T05:15+02:00;QH;KWH;0,01656
2019-08-28T05:30+02:00;QH;KWH;0,01338
2019-08-28T05:45+02:00;QH;KWH;0,00720
2019-08-28T06:00+02:00;QH;KWH;0,02572
2019-08-28T06:15+02:00;QH;KWH;0,01460
2019-08-28T06:30+02:00;QH;KWH;0,03466
2019-08-28T06:45+02:00;QH;KWH;0,03720
2019-08-28T07:00+02:00;QH;KWH;0,02763
2019-08-28T07:15+02:00;QH;KWH;0,02359
2019-08-28T07:30+02:00;QH;KWH;0,00623
2019-08-28T07:45+02:00;QH;KWH;0,01292
2019-08-28T08:00+02:00;QH;KWH;0,01960
2019-08-28T08:15+02:00;QH;KWH;0,01772
2019-08-28T08:30+02:00;QH;KWH;0,01148
2019-08-28T08:45+02:00;QH;KWH;0,01225
2019-08-28T09:00+02:00;QH;KWH;0,02072
2019-08-28T09:15+02:00;QH;KWH;0,01487
2019-08-28T09:30+02:00;QH;KWH;0,01699
2019-08-28T09:45+02:00;QH;KWH;0,03316
2019-08-28T10:00+02:00;QH;KWH;0,01064
2019-08-28T10:15+02:00;QH;KWH;0,01637
2019-08-28T10:30+02:00;QH;KWH;0,02567
2019-08-28T10:45+02:00;QH;KWH;0,01601
2019-08-28T11:00+02:00;QH;KWH;0,03579
2019-08-28T11:15+02:00;QH;KWH;0,02327
2019-08-28T11:30+02:00;QH;KWH;0,03106
2019-08-28T11:45+02:00;QH;KWH;0,00391
2019-08-28T12:00+02:00;QH;KWH;0,01526
2019-08-28T12:15+02:00;QH;KWH;0,03156
2019-08-28T12:30+02:00;QH;KWH;0,01971
2019-08-28T12:45+02:00;QH;KWH;0,03699
2019-08-28T13:00+02:00;QH;KWH;0,00345
2019-08-28T13:15+02:00;QH;KWH;0,02983
2019-08-28T13:30+02:00;QH;KWH;0,00225
2019-08-28T13:45+02:00;QH;KWH;0,03280
2019-08-28T14:00+02:00;QH;KWH;0,02398
2019-08-28T14:15+02:00;QH;KWH;0,04001
2019-08-28T14:30+02:00;QH;KWH;0,03045
2019-08-28T14:45+02:00;QH;KWH;0,02564
2019-08-28T15:00+02:00;QH;KWH;0,01132
2019-08-28T15:15+02:00;QH;KWH;0,01274
2019-08-28T15:30+02:00;QH;KWH;0,02758
2019-08-28T15:45+02:00;QH;KWH;0,00512
2019-08-28T16:00+02:00;QH;KWH;0,01847
2019-08-28T16:15+02:00;QH;KWH;0,02750
2019-08-28T16:30+02:00;QH;KWH;0,04849
2019-08-28T16:45+02:00;QH;KWH;0,02266
2019-08-28T17:00+02:00;QH;KWH;0,02977
2019-08-28T17:15+02:00;QH;KWH;0,03456
2019-08-28T17:30+02:00;QH;KWH;0,02546
2019-08-28T17:45+02:00;QH;KWH;0,00864
2019-08-28T18:00+02:00;QH;KWH;0,03481
2019-08-28T18:15+02:00;QH;KWH;0,02606
2019-08-28T18:30+02:00;QH;KWH;0,00760
2019-08-28T18:45+02:00;QH;KWH;0,04675
2019-08-28T19:00+02:00;QH;KWH;0,01345
2019-08-28T19:15+02:00;QH;KWH;0,05375
2019-08-28T19:30+02:00;QH;KWH;0,01749
2019-08-28T19:45+02:00;QH;KWH;0,04207
2019-08-28T20:00+02:00;QH;KWH;0,01934
2019-08-28T20:15+02:00;QH;KWH;0,02236
2019-08-28T20:30+02:00;QH;KWH;0,01599
2019-08-28T20:45+02:00;QH;KWH;0,04125
